timestamp,latitude,longitude,speed,latency
2023-08-17 01:50:31,83.833761,19.048774,0.24,0
2023-08-17 01:50:32,83.833761,19.048772,0.24,1.0
2023-08-17 01:50:33,83.833761,19.048771000000002,0.24,1.0
2023-08-17 01:50:34,83.833761,19.04877,0.30,1.0
2023-08-17 01:50:35,83.83376,19.048769,0.19,1.0
2023-08-17 01:50:37,83.833759,19.048768000000003,0.07,2.0
2023-08-17 01:50:38,83.833758,19.048766,0.07,1.0
2023-08-17 01:50:39,83.833757,19.048765,0.06,1.0
2023-08-17 01:50:40,83.833754,19.048764000000002,0.41,1.0
2023-08-17 01:50:41,83.833753,19.048762,0.26,1.0
2023-08-17 01:50:42,83.833751,19.048761000000002,0.31,1.0
2023-08-17 01:50:43,83.833749,19.048759,0.31,1.0
2023-08-17 01:50:44,83.833747,19.048757000000002,0.28,1.0
2023-08-17 01:50:45,83.833745,19.048755,0.20,1.0
2023-08-17 01:50:47,83.833742,19.048752,0.28,2.0
2023-08-17 01:50:48,83.83374,19.048751000000003,0.48,1.0
2023-08-17 01:50:50,83.833738,19.048748,0.11,2.0
2023-08-17 01:50:51,83.833737,19.048746,0.24,1.0
2023-08-17 01:50:52,83.833736,19.048743,0.24,1.0
2023-08-17 01:50:53,83.833734,19.048742,0.28,1.0
2023-08-17 01:50:54,83.833733,19.048740000000002,0.04,1.0
2023-08-17 01:50:55,83.833733,19.048739,0.30,1.0
2023-08-17 01:50:56,83.833732,19.048738,0.46,1.0
2023-08-17 01:50:58,83.833731,19.048736,0.17,2.0
2023-08-17 01:51:00,83.83373,19.048734,0.26,2.0
2023-08-17 01:51:01,83.83373,19.048734,0.02,1.0
2023-08-17 01:51:02,83.833731,19.048733000000002,0.02,1.0
2023-08-17 01:51:03,83.833731,19.048733000000002,0.13,1.0
2023-08-17 01:51:04,83.833732,19.048732,0.61,1.0
2023-08-17 01:51:06,83.833732,19.048733000000002,0.26,2.0
2023-08-17 01:51:07,83.833732,19.048734,0.26,1.0
2023-08-17 01:51:08,83.833732,19.048735,0.09,1.0
2023-08-17 01:51:09,83.833732,19.048736,0.24,1.0
