timestamp,latitude,longitude,speed,latency
2023-08-17 02:20:04,83.833747,19.048803,0.02,0
2023-08-17 02:20:05,83.833745,19.048803,0.06,1.0
2023-08-17 02:20:07,83.833741,19.048801,0.17,2.0
2023-08-17 02:20:08,83.833738,19.0488,0.17,1.0
2023-08-17 02:20:09,83.833736,19.048799000000002,0.17,1.0
2023-08-17 02:20:10,83.833733,19.048798,0.11,1.0
2023-08-17 02:20:11,0.0,19.048798,0.11,1.0
2023-08-17 02:20:12,83.833729,19.048795000000002,0.11,1.0
2023-08-17 02:20:13,83.833728,19.048794,0.02,1.0
2023-08-17 02:20:14,83.833727,19.048793,0.09,1.0
2023-08-17 02:20:16,83.833724,19.04879,0.24,2.0
2023-08-17 02:20:17,83.833722,19.048789000000003,0.24,1.0
2023-08-17 02:20:18,83.833722,19.048787,0.15,1.0
2023-08-17 02:20:19,83.833721,19.048786,0.11,1.0
2023-08-17 02:20:21,83.833721,19.048784,0.04,2.0
2023-08-17 02:20:22,83.833719,19.048783,0.13,1.0
2023-08-17 02:20:23,83.833719,19.048781,0.13,1.0
2023-08-17 02:20:24,83.833718,19.04878,0.13,1.0
2023-08-17 02:20:25,83.833718,19.048779,0.33,1.0
2023-08-17 02:20:27,83.833717,19.048777,0.19,2.0
2023-08-17 02:20:28,83.833717,19.048776,0.19,1.0
2023-08-17 02:20:29,83.833718,19.048775000000003,0.04,1.0
2023-08-17 02:20:30,83.833718,19.048774,0.04,1.0
2023-08-17 02:20:31,83.833718,19.048773,0.07,1.0
2023-08-17 02:20:33,83.833719,19.048771000000002,0.11,2.0
2023-08-17 02:20:34,83.83372,19.04877,0.02,1.0
2023-08-17 02:20:35,83.833721,19.04877,0.09,1.0
2023-08-17 02:20:36,83.833721,19.048769,0.07,1.0
2023-08-17 02:20:38,83.833723,19.048767,0.02,2.0
2023-08-17 02:20:39,83.833723,19.048767,0.07,1.0
2023-08-17 02:20:41,83.833725,19.048765,0.11,2.0
2023-08-17 02:20:42,83.833725,19.048764000000002,0.09,1.0
2023-08-17 02:20:43,83.833725,19.048763,0.50,1.0
2023-08-17 02:20:45,83.833725,19.048761000000002,0.11,2.0
2023-08-17 02:20:46,83.833725,19.04876,0.11,1.0
2023-08-17 02:20:47,83.833724,19.048759,0.11,1.0
2023-08-17 02:20:48,83.833724,19.048758,0.02,1.0
2023-08-17 02:20:49,83.833722,19.048757000000002,0.19,1.0
2023-08-17 02:20:50,83.833721,19.048757000000002,0.19,1.0
2023-08-17 02:20:51,83.83372,19.048756,0.02,1.0
2023-08-17 02:20:52,83.833719,19.048756,0.17,1.0
2023-08-17 02:20:54,83.833716,19.048754000000002,0.11,2.0
2023-08-17 02:20:55,83.833714,19.048754000000002,0.13,1.0
2023-08-17 02:20:57,83.833713,19.048753,0.00,2.0
2023-08-17 02:20:58,83.833712,19.048753,0.09,1.0
2023-08-17 02:20:59,83.833713,19.048753,0.09,1.0
2023-08-17 02:21:00,83.833713,19.048753,0.37,1.0
2023-08-17 02:21:01,83.833713,19.048753,0.19,1.0
2023-08-17 02:21:03,83.833715,19.048754000000002,0.33,2.0
2023-08-17 02:21:04,83.833716,19.048755,0.06,1.0
2023-08-17 02:21:05,83.833718,19.048757000000002,0.06,1.0
2023-08-17 02:21:07,83.833722,19.048758,0.09,2.0
2023-08-17 02:21:09,83.833725,19.048761000000002,0.26,2.0
2023-08-17 02:21:10,83.833726,19.048762,0.26,1.0
2023-08-17 02:21:12,83.83373,19.048766,0.15,2.0
2023-08-17 02:21:13,83.833731,19.048767,0.15,1.0
2023-08-17 02:21:14,83.833732,19.048768000000003,0.15,1.0
2023-08-17 02:21:16,83.833731,19.04877,0.17,2.0
2023-08-17 02:21:17,83.83373,19.048771000000002,0.11,1.0
2023-08-17 02:21:19,83.833727,19.048772,0.41,2.0
2023-08-17 02:21:20,83.833725,19.048772,0.11,1.0
2023-08-17 02:21:21,83.833722,19.048773,0.11,1.0
2023-08-17 02:21:23,83.833718,19.048773,0.24,2.0
2023-08-17 02:21:24,83.833716,19.048775000000003,0.19,1.0
2023-08-17 02:21:26,83.833713,19.048776,0.11,2.0
2023-08-17 02:21:28,83.833711,19.048778000000002,0.11,2.0
2023-08-17 02:21:29,83.833711,19.048781,0.35,1.0
2023-08-17 02:21:30,83.83371,19.048782000000003,0.33,1.0
2023-08-17 02:21:32,83.833707,19.048785000000002,0.30,2.0
2023-08-17 02:21:34,83.833707,19.048786,0.30,2.0
2023-08-17 02:21:35,83.833704,19.048788000000002,0.33,1.0
2023-08-17 02:21:36,83.833704,19.048788000000002,0.02,1.0
2023-08-17 02:21:38,83.833701,19.04879,0.04,2.0
2023-08-17 02:21:39,83.8337,19.048791,0.04,1.0
2023-08-17 02:21:41,83.833698,19.048792000000002,0.31,2.0
2023-08-17 02:21:42,83.833697,19.048794,0.11,1.0
2023-08-17 02:21:43,83.833697,19.048795000000002,0.11,1.0
2023-08-17 02:21:44,83.833697,19.048796,0.06,1.0
2023-08-17 02:21:45,83.833697,19.048796,0.17,1.0
2023-08-17 02:21:46,83.833698,19.048797,0.11,1.0
2023-08-17 02:21:48,83.833701,19.048798,0.07,2.0
2023-08-17 02:21:50,83.833703,19.048798,0.09,2.0
2023-08-17 02:21:51,83.833704,19.048799000000002,0.20,1.0
2023-08-17 02:21:53,83.833708,19.048801,0.20,2.0
