timestamp,latitude,longitude,speed,latency
2023-09-19 02:13:58,83.833828,19.048837000000002,0.19,0
2023-09-19 02:14:00,83.833828,19.048835,0.06,2.0
2023-09-19 02:14:07,83.833827,19.048833000000002,0.06,7.0
2023-09-19 02:14:08,83.833824,19.048828,0.06,1.0
2023-09-19 02:14:09,83.833824,19.048827000000003,0.13,1.0
2023-09-19 02:14:10,83.833824,19.048827000000003,0.11,1.0
2023-09-19 02:14:12,83.833825,19.048826000000002,0.06,2.0
2023-09-19 02:14:13,83.833824,19.048825,0.11,1.0
2023-09-19 02:14:14,83.833824,19.048825,0.02,1.0
2023-09-19 02:14:15,83.833825,19.048825,0.22,1.0
2023-09-19 02:14:16,83.833825,19.048825,0.22,1.0
2023-09-19 02:14:18,83.833825,19.048825,0.22,2.0
2023-09-19 02:14:19,83.833825,19.048825,0.07,1.0
2023-09-19 02:14:20,83.833825,19.048825,0.04,1.0
2023-09-19 02:14:21,83.833824,19.048825,0.04,1.0
2023-09-19 02:14:22,83.833823,19.048825,0.04,1.0
2023-09-19 02:14:24,83.833821,19.048825,0.24,2.0
2023-09-19 02:14:26,83.83382,19.048825,0.15,2.0
2023-09-19 02:14:27,83.833819,19.048825,0.15,1.0
2023-09-19 02:14:28,83.833816,19.048825,0.54,1.0
2023-09-19 02:14:29,83.833815,19.048825,0.19,1.0
2023-09-19 02:14:31,83.833814,19.048825,0.19,2.0
2023-09-19 02:14:32,83.833813,19.048826000000002,0.07,1.0
2023-09-19 02:14:33,83.833813,19.048826000000002,0.28,1.0
2023-09-19 02:14:34,83.833813,19.048827000000003,0.11,1.0
2023-09-19 02:14:35,83.833814,19.048828,0.11,1.0
2023-09-19 02:14:36,83.833815,19.048829,0.11,1.0
2023-09-19 02:14:38,83.833819,19.048830000000002,0.24,2.0
2023-09-19 02:14:39,83.83382,19.048830000000002,0.09,1.0
2023-09-19 02:14:41,83.833821,19.048831,0.09,2.0
2023-09-19 02:14:42,83.833823,19.048831,0.09,1.0
2023-09-19 02:14:43,83.833825,19.048830000000002,0.09,1.0
2023-09-19 02:14:44,83.833826,19.048830000000002,0.09,1.0
2023-09-19 02:14:45,83.833828,19.048829,0.09,1.0
2023-09-19 02:14:47,83.833831,19.048829,0.11,2.0
